ENEMY,ROWID,CH1Pos,CH2Pos,CH3Pos,CH4Pos,CH5Pos
1,31618,3,1,2,0,4
1,31621,1,2,3,0,4
1,31623,2,4,1,0,3
1,31624,4,2,0,1,3
1,31625,0,1,3,4,2
1,31626,3,1,2,4,0
1,31628,3,0,1,4,2
1,31629,3,4,0,1,2
1,31631,1,2,3,4,0
1,31633,1,4,3,0,2
1,31634,3,1,4,2,0
1,31635,3,0,4,2,1
1,31638,0,1,2,3,4
1,31639,0,2,3,1,4
1,31642,1,4,2,0,3
1,31645,0,1,4,3,2
1,31648,3,4,1,2,0
1,31649,4,0,2,3,1
1,31650,2,4,3,0,1
1,31651,2,0,4,3,1
1,31653,0,1,2,3,4
1,31657,0,2,3,4,1
1,31658,3,1,0,2,4
1,31660,1,4,0,2,3
1,31661,3,2,1,0,4
1,31662,3,0,1,4,2
1,31665,0,3,2,1,4
1,31670,1,2,0,3,4
1,31672,3,0,2,4,1
1,31677,0,1,2,3,4
1,31678,3,4,2,0,1
1,31679,0,1,2,3,4
1,31680,3,1,2,4,0
1,31684,0,1,3,2,4
1,31685,1,3,0,4,2
1,31687,3,0,4,1,2
1,31688,3,0,1,4,2
1,31690,3,2,4,0,1
1,31692,1,2,3,4,0
1,31693,1,3,4,0,2
1,31694,3,4,1,2,0
1,31695,1,4,0,3,2
1,31696,3,4,0,2,1
1,31698,1,4,3,0,2
1,31701,2,3,4,1,0
1,31703,1,3,0,2,4
1,31704,1,3,4,2,0
1,31705,2,0,3,1,4
1,31706,4,3,1,0,2
1,31707,0,2,3,4,1
1,31711,1,2,0,3,4
1,31712,1,2,0,3,4
1,31714,4,1,0,3,2
1,31715,1,2,3,0,4
1,31716,1,0,3,4,2
1,31718,1,0,2,4,3
1,31719,4,3,2,1,0
1,31720,1,3,4,2,0
1,31723,3,2,1,0,4
1,31726,3,4,2,0,1
1,31728,4,1,3,0,2
1,31731,4,2,1,3,0
1,31732,0,2,3,4,1
1,31734,0,1,4,2,3
1,31738,4,3,1,2,0
1,31739,4,0,1,3,2
1,31742,4,3,1,0,2
1,31744,3,1,0,4,2
1,31746,4,1,0,3,2
1,31750,2,3,4,1,0
1,31751,2,0,1,3,4
1,31752,3,4,2,1,0
1,31754,3,2,1,4,0
1,31755,3,0,4,1,2
1,31756,3,0,4,2,1
1,31764,4,2,3,1,0
1,31765,0,2,3,4,1
1,31766,4,2,1,0,3
1,31770,1,4,2,0,3
1,31772,4,2,3,1,0
1,31776,4,1,0,3,2
1,31783,3,4,2,1,0
1,31784,1,0,4,3,2
1,31786,4,3,1,0,2
1,31787,3,4,0,1,2
1,31788,0,3,1,4,2
1,31789,2,4,3,0,1
1,31790,2,1,4,0,3
1,31792,2,3,4,1,0
1,31793,4,1,2,0,3
1,31794,0,2,3,4,1
1,31795,0,2,1,3,4
1,31798,2,3,0,4,1
1,31801,0,3,4,1,2
1,31802,2,0,3,1,4
1,31803,1,0,3,4,2
1,31805,2,1,0,3,4
1,31806,1,2,3,0,4
1,31809,1,3,4,0,2
1,31810,4,0,2,1,3
1,31818,4,0,1,2,3
1,31822,2,0,3,4,1
1,31825,0,1,3,2,4
1,31826,4,1,2,3,0
1,31828,2,0,4,1,3
1,31833,0,2,1,3,4
1,31835,1,3,2,0,4
1,31842,0,1,3,4,2
1,31843,4,3,0,1,2
1,31844,2,4,1,3,0
1,31845,4,1,2,0,3
1,31847,4,3,2,0,1
1,31848,2,0,4,3,1
1,31849,4,2,1,3,0
1,31850,3,2,1,0,4
1,31852,2,4,1,0,3
1,31853,1,0,4,3,2
1,31857,1,3,0,2,4
1,31858,1,4,3,0,2
1,31859,1,0,4,2,3
1,31860,0,4,1,3,2
1,31861,2,3,0,4,1
1,31863,1,0,3,4,2
1,31864,1,3,4,2,0
1,31865,1,2,3,4,0
1,31870,1,2,0,4,3
1,31872,0,1,3,2,4
1,31873,4,0,1,3,2
1,31875,4,2,0,1,3
1,31876,0,2,3,1,4
1,31879,0,4,2,1,3
1,31881,0,1,2,3,4
1,31884,3,4,0,1,2
1,31885,4,1,0,2,3
1,31886,1,4,2,0,3
1,31887,4,3,2,1,0
1,31889,3,2,4,0,1
1,31890,0,2,4,3,1
1,31893,3,1,2,4,0
1,31895,1,3,4,2,0
1,31896,1,4,0,3,2
1,31898,4,3,1,2,0
1,31899,0,1,4,2,3
1,31901,0,4,3,2,1
1,31902,0,4,2,3,1
1,31903,1,0,4,3,2
1,31904,0,3,2,4,1
1,31906,2,0,1,3,4
1,31907,2,4,3,0,1
1,31908,2,4,3,0,1
1,31910,4,3,2,1,0
1,31913,1,2,0,3,4
1,31914,4,1,3,0,2
1,31915,0,4,3,2,1
1,31916,0,3,2,1,4
1,31917,3,1,2,4,0
1,31920,0,4,3,2,1
1,31921,2,1,4,3,0
1,31923,1,4,0,3,2
1,31924,4,3,2,1,0
1,31925,0,1,2,4,3
1,31926,3,0,4,2,1
1,31929,0,2,3,1,4
1,31931,2,4,3,1,0
1,31934,2,0,1,4,3
1,31935,1,2,4,0,3
1,31936,1,0,2,3,4
1,31939,1,3,0,4,2
1,31947,2,0,3,4,1
1,31949,1,2,0,4,3
1,31950,0,3,4,1,2
1,31954,1,4,2,3,0
1,31957,4,3,2,0,1
1,31958,2,1,4,0,3
1,31960,2,3,4,1,0
1,31961,2,3,4,0,1
1,31962,3,2,0,1,4
1,31965,3,4,2,0,1
1,31967,1,3,4,0,2
1,31968,0,4,1,2,3
1,31971,0,2,3,1,4
1,31976,0,3,2,4,1
1,31978,2,4,3,0,1
1,31980,1,4,3,2,0
1,31981,0,1,2,3,4
1,31982,0,1,3,4,2
1,31983,2,1,4,3,0
1,31984,3,0,4,1,2
1,31985,2,3,0,1,4
1,31986,0,1,4,3,2
1,31988,0,3,1,4,2
1,31991,2,4,3,0,1
1,31992,0,3,2,1,4
1,31995,1,4,3,0,2
1,31997,3,0,2,4,1
1,31998,4,0,3,2,1
1,31999,1,4,2,0,3
1,32002,3,1,2,4,0
1,32004,3,4,1,2,0
1,32006,0,1,2,3,4
1,32007,2,3,1,4,0
1,32008,4,0,1,3,2
1,32010,2,1,3,4,0
1,32011,1,0,3,4,2
1,32012,2,3,4,1,0
1,32015,1,4,3,2,0
1,32016,1,0,3,4,2
1,32017,2,3,0,4,1
1,32018,1,3,0,2,4
1,32020,2,1,0,3,4
1,32021,0,4,2,3,1
1,32022,3,4,1,0,2
1,32026,1,2,4,3,0
1,32027,2,3,4,0,1
1,32028,2,1,0,4,3
1,32032,1,3,4,0,2
1,32033,4,2,1,0,3
1,32034,0,4,1,2,3
1,32035,1,2,4,0,3
1,32037,4,0,3,1,2
1,32038,2,3,0,4,1
1,32039,0,1,3,4,2
1,32040,0,4,3,2,1
1,32042,4,1,2,0,3
1,32043,4,2,3,0,1
1,32044,4,3,0,2,1
1,32045,3,0,4,1,2
1,32046,1,0,3,2,4
1,32048,3,1,2,4,0
1,32050,0,1,3,4,2
1,32053,4,1,0,2,3
1,32056,3,1,2,0,4
1,32060,3,1,4,0,2
1,32062,4,0,1,2,3
1,32065,3,4,0,2,1
1,32067,4,2,0,3,1
1,32068,0,2,3,4,1
1,32071,2,0,1,3,4
1,32072,4,3,2,1,0
1,32073,4,3,0,1,2
1,32075,3,2,4,1,0
1,32077,2,1,3,0,4
1,32080,4,2,0,3,1
1,32082,0,4,3,2,1
1,32086,0,4,3,1,2
1,32088,3,1,4,0,2
1,32090,0,2,3,4,1
1,32092,4,3,0,1,2
1,32093,1,0,3,4,2
1,32094,0,4,2,3,1
1,32095,1,3,4,2,0
1,32096,4,2,3,1,0
1,32097,0,2,4,1,3
1,32098,2,4,3,0,1
1,32101,0,1,4,3,2
1,32103,1,0,2,4,3
1,32104,2,0,4,3,1
1,32105,3,4,2,0,1
1,32108,3,4,0,2,1
1,32109,3,2,0,1,4
1,32110,0,1,4,2,3
1,32115,3,1,2,4,0
1,32118,2,3,4,0,1
1,32119,3,1,0,4,2
1,32120,2,0,1,3,4
1,32123,0,2,3,1,4
1,32125,2,4,1,0,3
1,32127,1,4,3,2,0
1,32129,0,3,4,2,1
1,32130,2,1,3,4,0
1,32131,4,3,1,0,2
1,32132,2,1,4,0,3
1,32133,1,3,0,4,2
1,32134,1,2,0,4,3
1,32136,0,4,1,2,3
1,32138,4,2,0,1,3
1,32139,2,3,4,0,1
1,32141,1,0,2,3,4
1,32145,0,3,2,4,1
1,32146,3,2,1,4,0
1,32148,0,4,2,3,1
1,32151,0,4,2,1,3
1,32152,4,1,3,2,0
1,32154,1,4,2,3,0
1,32156,2,0,3,4,1
1,32158,1,0,4,3,2
1,32159,1,2,0,4,3
1,32160,1,3,2,4,0
1,32161,1,3,2,0,4
1,32162,0,3,4,1,2
1,32163,4,3,1,2,0
1,32165,3,4,2,0,1
1,32166,4,0,2,1,3
1,32168,0,3,1,4,2
1,32171,3,1,0,4,2
1,32173,0,3,4,2,1
1,32174,2,0,1,4,3
1,32176,2,4,0,3,1
1,32178,3,0,1,2,4
1,32181,4,0,3,2,1
1,32183,4,1,0,2,3
1,32184,4,3,2,1,0
1,32185,2,3,1,0,4
1,32188,3,4,0,1,2
1,32189,1,3,2,4,0
1,32190,0,1,3,4,2
1,32191,0,4,3,1,2
1,32194,3,0,2,4,1
1,32195,2,4,3,1,0
1,32196,2,3,0,1,4
1,32197,1,4,2,3,0
1,32199,3,4,0,2,1
1,32202,0,1,2,4,3
1,32203,0,4,2,1,3
1,32204,0,2,1,4,3
1,32207,2,1,3,0,4
1,32209,3,4,2,0,1
1,32211,1,0,3,2,4
1,32212,4,3,1,2,0
1,32215,0,3,4,2,1
1,32217,3,0,2,1,4
1,32222,2,0,3,1,4
1,32223,2,3,0,4,1
1,32224,4,3,1,0,2
1,32225,4,3,0,1,2
1,32228,3,1,4,2,0
1,32229,2,1,0,4,3
1,32232,1,2,0,4,3
1,32233,1,3,2,4,0
1,32236,3,2,1,4,0
1,32237,1,0,4,2,3
1,32239,2,1,4,0,3
1,32241,0,2,4,3,1
1,32242,1,3,4,0,2
1,32243,4,2,0,1,3
1,32246,4,3,1,0,2
1,32247,1,4,0,3,2
1,32249,2,0,4,1,3
1,32251,2,0,3,4,1
1,32252,1,3,4,0,2
1,32253,0,2,4,3,1
1,32254,0,2,1,3,4
1,32255,0,3,2,4,1
1,32256,2,0,3,4,1
1,32258,2,4,1,3,0
1,32259,3,4,0,2,1
1,32260,3,1,0,2,4
1,32263,4,0,2,3,1
1,32267,2,4,1,3,0
1,32268,3,0,2,4,1
1,32269,4,3,0,2,1
1,32270,1,0,4,3,2
1,32272,2,0,1,4,3
1,32274,2,3,4,0,1
1,32275,4,2,0,1,3
1,32276,0,3,4,2,1
1,32277,4,3,2,0,1
1,32278,3,1,4,2,0
1,32281,1,0,3,2,4
1,32282,0,1,3,2,4
1,32283,1,2,0,4,3
1,32286,1,2,3,0,4
1,32287,2,1,3,0,4
1,32288,2,0,3,4,1
1,32290,4,3,2,0,1
1,32292,3,1,2,0,4
1,32296,3,4,0,1,2
1,32297,0,1,4,2,3
1,32298,2,1,3,0,4
1,32299,2,0,4,1,3
1,32300,4,2,3,0,1
1,32303,0,1,4,3,2
1,32304,2,3,1,0,4
1,32307,4,1,0,3,2
1,32309,0,1,4,3,2
1,32310,4,1,3,0,2
1,32315,4,2,1,3,0
1,32316,3,4,0,2,1
1,32317,2,1,0,3,4
1,32318,2,3,1,4,0
1,32320,2,3,0,1,4
1,32323,1,4,0,2,3
1,32324,4,3,2,1,0
1,32326,3,0,4,2,1
1,32327,3,0,2,4,1
1,32328,3,0,1,4,2
1,32329,0,4,1,2,3
1,32331,3,0,4,2,1
1,32332,1,4,2,0,3
1,32333,2,4,1,0,3
1,32335,1,4,3,0,2
1,32336,1,2,0,3,4
1,32340,1,2,4,0,3
1,32342,3,2,1,4,0
1,32343,1,4,0,2,3
1,32344,0,3,4,2,1
1,32345,4,3,2,0,1
1,32349,2,1,3,0,4
1,32353,2,0,1,4,3
1,32354,1,0,4,3,2
1,32355,1,0,2,3,4
1,32356,0,1,2,4,3
1,32358,3,4,0,2,1
1,32359,3,2,4,0,1
1,32360,0,3,1,2,4
1,32362,4,2,1,3,0
1,32363,4,1,3,0,2
1,32366,3,4,1,2,0
1,32367,1,4,0,3,2
1,32368,3,1,2,4,0
1,32374,3,0,4,2,1
1,32375,2,1,0,3,4
1,32376,1,3,4,2,0
1,32377,2,3,4,0,1
1,32378,4,2,0,3,1
1,32381,4,0,1,2,3
1,32383,0,4,3,2,1
1,32384,1,3,2,4,0
1,32385,4,1,2,3,0
1,32386,3,4,2,0,1
1,32387,0,3,2,4,1
1,32388,4,1,3,0,2
1,32389,1,3,0,4,2
1,32390,1,3,0,4,2
1,32391,0,3,4,2,1
1,32392,3,1,0,4,2
1,32393,0,2,4,3,1
1,32396,0,2,1,3,4
1,32398,0,3,4,1,2
1,32399,2,4,3,1,0
1,32400,0,4,3,2,1
1,32401,3,4,0,1,2
1,32403,3,0,2,1,4
1,32407,1,2,3,0,4
1,32408,2,3,0,4,1
1,32410,1,0,3,4,2
1,32411,4,1,0,3,2
1,32412,1,4,2,0,3
1,32414,3,4,2,1,0
1,32420,4,1,0,3,2
1,32421,2,0,4,3,1
1,32422,1,2,4,3,0
1,32423,1,2,3,4,0
1,32424,2,0,3,4,1
1,32427,3,1,0,4,2
1,32428,4,3,1,2,0
1,32429,2,4,3,1,0
1,32432,4,1,2,0,3
1,32433,4,1,3,0,2
1,32434,3,2,4,0,1
1,32436,4,3,1,2,0
1,32438,4,0,1,3,2
1,32439,3,2,0,4,1
1,32441,0,4,1,2,3
1,32444,3,1,0,4,2
1,32445,1,0,3,4,2
1,32448,4,3,0,2,1
1,32449,4,0,2,3,1
1,32450,1,4,0,3,2
1,32452,4,1,2,0,3
1,32454,2,4,0,1,3
1,32456,0,1,3,4,2
1,32457,4,2,1,3,0
1,32462,1,3,2,0,4
1,32464,4,3,2,1,0
1,32465,3,1,4,0,2
1,32467,4,0,2,1,3
1,32470,1,2,4,0,3
1,32471,2,1,3,4,0
1,32473,0,3,1,4,2
1,32474,1,3,4,0,2
1,32475,3,1,0,2,4
1,32478,2,4,3,1,0
1,32480,3,0,2,4,1
1,32481,3,2,4,1,0
1,32482,3,0,4,2,1
1,32484,2,3,0,1,4
1,32485,3,0,1,4,2
1,32488,4,0,2,1,3
1,32490,2,0,1,4,3
1,32493,0,1,3,4,2
1,32494,0,4,3,1,2
1,32495,4,0,1,2,3
1,32496,2,1,0,3,4
1,32497,2,3,0,4,1
1,32499,1,0,2,4,3
1,32500,1,2,4,0,3
1,32503,4,1,2,0,3
1,32504,2,3,0,4,1
1,32506,2,0,4,1,3
1,32507,0,2,3,1,4
1,32510,2,3,4,1,0
1,32511,3,1,2,0,4
1,32513,0,2,4,3,1
1,32515,1,2,3,0,4
1,32516,0,2,3,4,1
1,32517,3,1,4,0,2
1,32519,4,0,2,3,1
1,32523,2,0,4,3,1
1,32524,2,3,1,4,0
1,32525,2,1,0,4,3
1,32530,3,1,4,2,0
1,32531,1,0,4,3,2
1,32532,2,1,3,4,0
1,32534,0,1,4,3,2
1,32539,2,1,0,4,3
1,32542,4,0,2,1,3
1,32543,2,3,1,0,4
1,32544,1,0,3,2,4
1,32545,3,4,2,0,1
1,32547,0,4,2,1,3
1,32548,0,3,4,2,1
1,32549,2,3,1,0,4
1,32555,0,3,4,2,1
1,32556,3,2,1,0,4
1,32559,2,3,4,1,0
1,32561,2,3,4,1,0
1,32563,2,1,3,0,4
1,32564,2,1,4,0,3
1,32568,4,0,3,2,1
1,32569,2,4,1,0,3
1,32572,0,3,4,2,1
1,32573,4,3,2,0,1
1,32576,4,0,2,1,3
1,32577,2,1,0,4,3
1,32578,3,0,2,4,1
1,32580,2,1,4,3,0
1,32582,2,4,1,0,3
1,32583,0,4,1,2,3
1,32586,3,2,0,4,1
1,32588,2,4,1,3,0
1,32589,0,1,3,2,4
1,32591,1,3,2,4,0
1,32593,0,3,4,1,2
1,32596,3,4,2,0,1
1,32598,4,2,3,1,0
1,32600,2,4,3,0,1
1,32603,4,2,1,0,3
1,32606,2,4,0,3,1
1,32610,4,2,3,0,1
1,32612,0,1,4,3,2
1,32613,3,2,0,1,4
1,32616,4,3,2,1,0
1,32617,4,1,2,3,0
1,32618,4,1,0,3,2
1,32619,0,2,1,3,4
1,32620,3,4,2,1,0
1,32621,2,1,0,4,3
1,32629,4,2,0,1,3
1,32634,2,1,0,4,3
1,32635,2,3,1,4,0
1,32636,3,2,0,1,4
1,32637,2,3,1,0,4
1,32639,0,1,2,4,3
1,32641,1,3,4,2,0
1,32642,1,2,0,4,3
1,32643,3,2,0,4,1
1,32646,2,1,3,4,0
1,32648,4,3,2,1,0
1,32650,3,2,0,4,1
1,32652,4,3,2,1,0
1,32653,4,2,1,0,3
1,32658,4,1,2,3,0
1,32659,0,4,2,1,3
1,32661,0,1,3,4,2
1,32662,2,4,1,0,3
1,32663,1,3,2,0,4
1,32664,4,0,3,1,2
1,32665,3,1,0,2,4
1,32667,4,0,3,1,2
1,32670,2,3,4,0,1
1,32671,1,4,2,3,0
1,32672,3,4,2,1,0
1,32673,4,3,0,2,1
1,32675,3,2,0,1,4
1,32676,0,3,1,2,4
1,32677,3,0,4,1,2
1,32678,1,2,3,4,0
1,32679,1,3,2,0,4
1,32681,1,2,4,3,0
1,32685,2,1,0,4,3
1,32689,4,1,3,0,2
1,32690,2,0,1,4,3
1,32693,0,1,3,2,4
1,32694,1,4,3,2,0
1,32696,1,4,3,0,2
1,32697,0,4,1,3,2
1,32698,3,1,4,0,2
1,32700,4,2,0,1,3
1,32701,2,4,0,1,3
1,32702,3,0,1,2,4
1,32703,2,3,4,0,1
1,32704,1,4,2,3,0
1,32707,4,0,1,3,2
1,32708,2,0,3,4,1
1,32709,3,1,4,2,0
1,32710,1,3,4,0,2
1,32712,4,1,0,2,3
1,32713,3,0,1,4,2
1,32714,4,3,2,0,1
1,32715,1,0,2,4,3
1,32719,3,1,0,4,2
1,32720,2,0,1,4,3
1,32722,3,4,0,2,1
1,32725,2,0,4,3,1
1,32726,1,0,3,4,2
1,32731,3,1,2,4,0
1,32733,0,4,2,1,3
1,32736,1,4,3,0,2
1,32737,4,2,3,1,0
1,32739,4,3,0,2,1
1,32741,1,3,4,0,2
1,32745,1,2,3,0,4
1,32746,2,3,4,0,1
1,32749,1,4,2,3,0
1,32751,2,1,0,3,4
1,32752,1,2,4,0,3
1,32754,1,0,4,3,2
1,32755,4,3,1,2,0
1,32760,3,4,2,0,1
1,32761,3,1,4,0,2
1,32763,2,3,4,1,0
1,32764,4,0,2,1,3
1,32765,2,3,1,4,0
1,32766,1,2,3,0,4
1,32767,2,3,1,4,0
1,32769,0,4,3,1,2
1,32771,1,3,4,2,0
1,32772,1,2,3,0,4
1,32773,2,3,4,0,1
1,32775,0,4,1,2,3
1,32776,1,4,0,3,2
1,32778,3,1,2,0,4
1,32779,4,3,2,1,0
1,32781,3,4,2,0,1
1,32784,2,3,4,0,1
1,32785,0,4,2,3,1
1,32786,1,0,2,3,4
1,32789,3,1,0,2,4
1,32790,3,2,1,4,0
1,32792,1,3,2,0,4
1,32794,4,2,3,0,1
1,32797,3,0,1,4,2
1,32801,1,4,3,0,2
1,32804,4,0,1,3,2
1,32805,3,4,1,0,2
1,32806,1,0,3,4,2
1,32810,3,4,0,1,2
1,32814,1,2,4,3,0
1,32816,0,4,2,3,1
1,32820,3,4,1,2,0
1,32822,2,4,0,3,1
1,32824,0,3,1,2,4
1,32826,1,3,0,4,2
1,32827,4,1,3,0,2
1,32829,1,4,2,3,0
1,32830,1,4,0,2,3
1,32831,4,2,1,3,0
1,32833,0,4,2,3,1
1,32835,3,2,1,0,4
1,32839,0,2,4,1,3
1,32842,3,0,2,4,1
1,32844,1,0,2,3,4
1,32846,0,4,2,3,1
1,32847,4,1,3,2,0
1,32848,2,0,3,1,4
1,32852,4,3,1,0,2
1,32855,1,4,3,2,0
1,32858,0,2,1,4,3
1,32859,2,4,3,0,1
1,32860,2,3,1,4,0
1,32861,1,4,3,0,2
1,32862,4,3,2,1,0
1,32863,4,3,0,1,2
1,32865,3,4,1,2,0
1,32866,1,2,4,3,0
1,32870,0,2,4,1,3
1,32871,1,2,4,3,0
1,32873,0,4,1,2,3
1,32874,4,3,0,2,1
1,32875,0,2,1,4,3
1,32877,1,2,4,3,0
1,32879,1,0,2,4,3
1,32881,1,2,4,3,0
1,32882,3,4,1,0,2
1,32884,4,3,1,2,0
1,32887,3,4,0,2,1
1,32889,4,3,0,1,2
1,32892,2,4,3,1,0
1,32893,1,3,4,0,2
1,32894,1,4,3,0,2
1,32895,2,0,1,4,3
1,32896,1,0,2,4,3
1,32897,2,4,3,0,1
1,32902,2,4,1,3,0
1,32905,4,2,0,3,1
1,32906,3,0,4,1,2
1,32907,1,0,2,4,3
1,32909,1,2,0,3,4
1,32910,0,2,1,3,4
1,32911,2,3,1,4,0
1,32912,0,4,1,3,2
1,32913,3,0,2,4,1
1,32914,2,4,3,0,1
1,32915,2,0,3,4,1
1,32916,2,3,0,1,4
1,32917,4,1,0,3,2
1,32918,2,4,1,3,0
1,32924,3,2,1,0,4
1,32926,2,4,1,0,3
1,32927,2,3,4,0,1
1,32929,4,0,2,1,3
1,32933,2,4,3,0,1
1,32934,3,2,1,4,0
1,32935,1,3,4,0,2
1,32938,0,4,3,1,2
1,32940,3,2,1,4,0
1,32942,1,2,0,3,4
1,32944,0,1,2,4,3
1,32945,4,3,0,2,1
1,32946,3,0,1,2,4
1,32947,4,0,1,3,2
1,32948,4,0,2,1,3
1,32949,2,1,3,4,0
1,32954,0,3,4,1,2
1,32958,0,1,4,3,2
1,32959,2,1,0,3,4
1,32960,4,1,2,3,0
1,32961,2,4,0,1,3
1,32962,3,0,1,2,4
1,32963,0,2,4,1,3
1,32964,1,2,4,3,0
1,32965,4,0,1,2,3
1,32966,4,1,2,0,3
1,32968,4,0,2,3,1
1,32971,1,4,3,0,2
1,32974,3,1,4,2,0
1,32976,2,1,0,4,3
1,32978,4,0,2,1,3
1,32981,2,0,3,4,1
1,32982,1,4,2,3,0
1,32984,3,1,2,4,0
1,32985,4,2,3,0,1
1,32986,0,1,3,4,2
1,32993,1,4,0,3,2
1,32999,1,3,4,0,2
1,33000,4,0,2,1,3
1,33005,3,0,4,1,2
1,33009,4,0,1,3,2
1,33011,2,3,1,0,4
1,33013,1,3,4,0,2
1,33021,3,2,1,4,0
1,33024,2,1,0,3,4
1,33025,3,1,2,4,0
1,33026,0,1,4,2,3
1,33028,3,4,2,0,1
1,33030,3,0,1,2,4
1,33032,4,1,2,0,3
1,33033,3,0,4,1,2
1,33034,3,4,1,2,0
1,33037,2,1,4,3,0
1,33038,2,1,0,3,4
1,33040,0,1,2,4,3
1,33041,1,3,2,0,4
1,33045,3,4,2,0,1
1,33046,2,0,3,1,4
1,33049,1,3,4,2,0
1,33050,4,3,2,0,1
1,33051,1,2,3,4,0
1,33055,2,1,4,3,0
1,33061,3,2,1,4,0
1,33062,1,2,4,0,3
1,33064,4,0,3,2,1
1,33066,2,1,4,3,0
1,33067,1,0,2,3,4
1,33069,0,2,4,3,1
1,33073,4,0,1,3,2
1,33076,0,1,4,2,3
1,33077,4,1,0,2,3
1,33078,0,3,1,2,4
1,33079,1,3,4,0,2
1,33083,2,4,3,1,0
1,33089,4,0,2,3,1
1,33090,3,2,4,1,0
1,33092,3,0,2,1,4
1,33097,0,4,2,1,3
1,33099,4,2,3,0,1
1,33101,2,4,3,0,1
1,33102,3,4,1,0,2
1,33103,1,2,4,0,3
1,33105,2,1,0,4,3
1,33107,1,2,3,4,0
1,33108,3,4,0,1,2
1,33109,4,3,1,2,0
1,33110,3,2,4,1,0
1,33115,4,0,3,1,2
1,33117,4,2,1,3,0
1,33118,3,2,4,0,1
1,33119,3,4,1,0,2
1,33121,2,1,3,4,0
1,33123,3,2,4,1,0
1,33126,1,3,2,4,0
1,33127,1,2,3,4,0
1,33129,0,3,2,1,4
1,33131,3,2,0,1,4
1,33135,4,2,1,3,0
1,33136,3,4,0,1,2
1,33137,3,0,2,4,1
1,33138,0,4,3,2,1
1,33145,3,0,4,2,1
1,33147,0,3,1,4,2
1,33150,2,3,0,1,4
1,33151,1,4,3,0,2
1,33155,3,4,2,0,1
1,33156,1,2,4,0,3
1,33158,1,2,0,4,3
1,33160,0,1,3,2,4
1,33164,1,3,4,0,2
1,33165,0,4,1,3,2
1,33166,2,4,3,1,0
1,33168,2,0,1,3,4
1,33170,1,0,2,3,4
1,33172,3,4,0,1,2
1,33175,4,3,2,0,1
1,33176,2,1,4,3,0
1,33177,1,2,0,3,4
1,33178,4,3,1,0,2
1,33180,4,3,1,2,0
1,33183,0,4,3,2,1
1,33185,4,1,2,0,3
1,33186,1,4,3,0,2
1,33189,2,3,0,4,1
1,33191,2,1,4,3,0
1,33192,4,3,0,1,2
1,33194,0,1,3,2,4
1,33198,3,0,4,1,2
1,33201,3,1,4,2,0
1,33202,1,3,0,4,2
1,33204,3,1,2,0,4
1,33205,0,3,2,1,4
1,33210,3,4,1,2,0
1,33211,3,2,0,1,4
1,33213,1,2,4,0,3
1,33217,1,3,0,2,4
1,33219,0,4,3,2,1
1,33220,0,4,3,2,1
1,33221,1,2,3,0,4
1,33222,0,3,2,1,4
1,33223,1,2,3,4,0
1,33225,0,3,4,2,1
1,33227,3,0,4,1,2
1,33228,4,3,1,0,2
1,33229,1,4,3,2,0
1,33231,0,2,3,4,1
1,33232,2,4,0,3,1
1,33233,3,2,1,4,0
1,33234,2,0,3,4,1
1,33236,3,0,4,2,1
1,33237,4,3,0,2,1
1,33241,0,4,3,2,1
1,33244,4,0,1,3,2
1,33246,2,3,1,0,4
1,33249,3,4,0,1,2
1,33250,4,2,0,3,1
1,33251,3,4,2,0,1
1,33253,4,0,2,3,1
1,33254,3,2,0,1,4
1,33257,3,2,0,4,1
1,33259,1,2,3,4,0
1,33260,1,3,4,0,2
1,33268,2,0,1,3,4
1,33270,0,1,3,4,2
1,33271,4,3,0,1,2
1,33274,4,0,2,3,1
1,33275,3,2,1,4,0
1,33277,4,3,2,0,1
1,33280,3,1,0,2,4
1,33281,4,2,1,0,3
1,33282,1,0,2,3,4
1,33285,4,2,0,3,1
1,33286,2,1,3,4,0
1,33287,0,1,4,2,3
1,33288,2,1,0,3,4
1,33289,3,4,1,2,0
1,33290,3,0,4,1,2
1,33291,3,2,0,4,1
1,33292,1,2,3,4,0
1,33293,2,0,3,4,1
1,33296,0,4,2,1,3
1,33297,0,1,2,4,3
1,33298,2,1,4,0,3
1,33302,0,1,3,4,2
1,33303,0,4,3,1,2
1,33305,4,2,1,3,0
1,33307,0,1,2,3,4
1,33308,4,3,0,1,2
1,33310,2,3,0,4,1
1,33311,3,0,1,4,2
1,33312,3,4,0,1,2
1,33313,3,0,4,1,2
1,33314,4,2,1,0,3
1,33315,2,1,3,0,4
1,33316,0,2,1,3,4
1,33317,1,2,3,0,4
1,33318,2,4,3,1,0
1,33319,2,3,1,0,4
1,33320,0,2,1,3,4
1,33322,4,1,2,0,3
1,33324,1,0,3,4,2
1,33325,0,4,2,3,1
1,33328,1,4,0,2,3
1,33330,3,0,1,2,4
1,33331,2,4,1,3,0
1,33332,0,1,3,2,4
1,33333,4,1,2,0,3
1,33336,2,3,0,4,1
1,33337,1,0,4,3,2
1,33340,2,3,0,1,4
1,33345,0,3,2,1,4
1,33346,2,1,0,3,4
1,33348,3,1,2,0,4
1,33351,3,4,0,2,1
1,33357,0,3,4,1,2
1,33359,4,0,1,3,2
1,33361,0,4,1,3,2
1,33362,0,4,3,2,1
1,33366,2,3,4,1,0
1,33367,1,0,2,3,4
1,33369,2,0,3,4,1
1,33374,4,2,1,0,3
